GeneSymbol	Fetal Mesenchymal Stem Cells	CD14+ Monocytes	CD8+ Activated T Cells	Naive CD4+ T Cells	Naive CD8+ T Cells	Natural Killer T Cells	B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Cytotrophoblast	Fetal Nucleated Red Blood Cells	Maternal FCGR3A+ Monocytes	Maternal Plasma Cells	Fetal Extravillous Trophoblasts
F10	24.97452992855438580	0.00000000000000000	0.13527743280304294	1.28817975553808695	1.45515315163758729	0.00000000000000000	1.86334933806286673	0.00000000000000000	0.00000000000000000	0.84902222390434723	9.51956324134208387	0.00000000000000000	2.00975943386222955	2.05500131548773624	27.22639428167416042	0.45294170714704890	0.00000000000000000	1.69409559705324586	0.00000000000000000	0.58035263400923509
F11R	85.87994820179915223	21.25450233493611307	19.63353566578605935	18.50495456995523114	19.83166201893948966	16.83284583278250679	14.42956879110945323	34.73198090058858867	7.97755931526582174	24.38496343500287367	24.48355093968254081	0.00000000000000000	118.27567038694026280	53.04739894796635014	53.24702184139430727	123.67054110466277450	88.07886271635649678	37.18489336237777820	0.00000000000000000	196.76109158236181429
F13A1	107.87504046593312523	204.99832928248329722	136.15798496328162059	60.68922487179760594	0.00000000000000000	0.00000000000000000	39.28011501564546393	0.00000000000000000	0.00000000000000000	3527.22731590862849771	0.00000000000000000	0.00000000000000000	132.36586810928992008	0.00000000000000000	0.00000000000000000	94.96792453283391922	0.00000000000000000	0.00000000000000000	0.00000000000000000	57.24161416835524818
F2R	0.00000000000000000	0.00000000000000000	84.61543446464035867	0.38464981035590629	0.00000000000000000	40.16357990806956479	0.00000000000000000	93.19123158863057199	16.78243436600932981	0.00000000000000000	0.00000000000000000	43.07028165053242219	39.42273045555486277	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	2.95262247776324305	0.00000000000000000
F3	472.73649433515629426	36.98522833151898936	20.83782081014347654	16.25420199543281541	82.40631177396912221	0.00000000000000000	35.16917463321983917	17.69432211415910672	0.00000000000000000	33.96933527811392395	0.00000000000000000	166.06169728265552976	47.33976452684186853	12.55183483603496342	547.97920607837170337	24.14170628968689059	0.00000000000000000	44.07503175264746176	0.00000000000000000	16.55433684699404751
F5	83.04391897238765807	22.72633296547686754	8.41055801240242218	19.46589853562898043	10.67282919021569221	0.00000000000000000	8.97555700293404435	35.60767884420508267	0.00000000000000000	8.54497534980171025	0.00000000000000000	6.11075469195747978	0.00000000000000000	4.83350287880092111	63.53977988513067743	362.63331469619333802	32.31349280953526915	9.00130951389646050	0.00000000000000000	4.56821010692177154
FAAH2	0.00000000000000000	0.29566478519919065	3.42472341870490071	16.35001965615830244	5.94774219262647552	0.00000000000000000	1.59908730644083286	6.74737976266608008	15.54060149252273781	0.00000000000000000	8.52665214860878784	0.00000000000000000	1.09647274915617010	0.00000000000000000	0.00000000000000000	11.14175034464078529	60.83250936119524255	0.62094308539570009	2.18307360862814770	0.00000000000000000
FABP3	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
FABP4	56.06036970924841256	0.00000000000000000	15.21815124114841922	17.20725987999491835	0.00000000000000000	41.18549060274451534	41.07000567394415214	696.55851481010267889	121.37705599827039293	44.93960289446911816	0.00000000000000000	506.96476680220115441	6528.74790105151987518	316.46341682355523517	31.63251885644466554	47.52599772459808491	720.31871282768122455	63.96729659552356395	0.00000000000000000	22.40813366916554727
FABP5	20.91820123876557957	50.31653327086947769	45.03132146806964897	25.42292276036441478	56.69056056117968012	30.82087933822846182	39.97224952299733758	178.66945156879896217	71.99593910478012049	136.14215504158261183	41.75147567345601374	177.17629296283811868	1934.05501056530943060	47.89030430327841970	33.25245163056430187	20.11426002531783652	205.90436467361652717	704.70367500665781790	0.00000000000000000	55.32901460529950555
FABP7	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
FADS1	19.05668079902375212	9.18744834092039042	2.57411863022450182	0.00000000000000000	0.00000000000000000	0.00000000000000000	40.74355704332607786	0.00000000000000000	0.00000000000000000	12.67624354920179996	38.91618182714858420	0.00000000000000000	21.94691352832609610	0.00000000000000000	19.33902701768477783	0.00000000000000000	0.00000000000000000	9.17464149728683331	0.00000000000000000	13.12905464264305166
